product,semantic_group,label,score,manual_score
椅子,"but I'm liking itthough I got to tilt my head a littlebit too gaming chair right here okayokay gaming chair gaming pillow I likethat got the keyboard and mousall right little alien wear keyboard Ibelieve triple controllers but I'm liking itthough I got to tilt my head a littlebit too gaming chair right here okayokay gaming chair gaming pillow I likethat got the keyboard and mousall right little alien wear keyboard Ibelieve triple controllers, this is a proper gamingsetup right here bro just drinking Primeand playing Minecraft got the diamondsword in the background got the officechair double monitor 60% keyboard thisis pretty nice bro, what okay this is pretty cool brobuilt out Halo BT in fortnite to takethis pick come on now we got like fourcontrollers here on This Little LightBeam thing gaming chair cool keyboardcool what okay this is pretty cool brobuilt out Halo BT in fortnite to takethis pick come on now we got like fourcontrollers here on This Little LightBeam thing gaming chair cool keyboardcool, oh my God he wrote that andthen as we get to the setup we have mygaming chair right here oh my God he wrote that andthen as we get to the setup we have mygaming chair right here, you see this you see thisthat's hair dude I'm wearing a hat guysno way bro found a piece of paper founda pen and started mischievously gigglingas he wrote that down to take the picklike come on dude ain't no way W setupthough but get rid of this get I don'twant to see that ever again Halo pleaseI'm begging on my knees let me be in avideo brother I can see you in thereflection taking the photo yo theseReflections are catching people in 4kthough that's crazy hi Halo again pleasedon't roast my chair like last vid, you had the Swisscheesechair the fact that I looked at yourchair and instantly remembered youhilarious all right all right all rightI'm not going to roast the Swiss cheesechair that much",Ritual,0.3,
椅子,"but I'm liking itthough I got to tilt my head a littlebit too gaming chair right here okayokay gaming chair gaming pillow I likethat got the keyboard and mousall right little alien wear keyboard Ibelieve triple controllers but I'm liking itthough I got to tilt my head a littlebit too gaming chair right here okayokay gaming chair gaming pillow I likethat got the keyboard and mousall right little alien wear keyboard Ibelieve triple controllers, this is a proper gamingsetup right here bro just drinking Primeand playing Minecraft got the diamondsword in the background got the officechair double monitor 60% keyboard thisis pretty nice bro, what okay this is pretty cool brobuilt out Halo BT in fortnite to takethis pick come on now we got like fourcontrollers here on This Little LightBeam thing gaming chair cool keyboardcool what okay this is pretty cool brobuilt out Halo BT in fortnite to takethis pick come on now we got like fourcontrollers here on This Little LightBeam thing gaming chair cool keyboardcool, oh my God he wrote that andthen as we get to the setup we have mygaming chair right here oh my God he wrote that andthen as we get to the setup we have mygaming chair right here, you see this you see thisthat's hair dude I'm wearing a hat guysno way bro found a piece of paper founda pen and started mischievously gigglingas he wrote that down to take the picklike come on dude ain't no way W setupthough but get rid of this get I don'twant to see that ever again Halo pleaseI'm begging on my knees let me be in avideo brother I can see you in thereflection taking the photo yo theseReflections are catching people in 4kthough that's crazy hi Halo again pleasedon't roast my chair like last vid, you had the Swisscheesechair the fact that I looked at yourchair and instantly remembered youhilarious all right all right all rightI'm not going to roast the Swiss cheesechair that much",Health,0.27,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Immersion,0.26,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Entertainment,0.34,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Order,0.29,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Sociability,0.25,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Aesthetics,0.2,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Self-Expression,0.33,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Safety,0.29,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Efficiency,0.22,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Relaxation,0.24,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Ritual,0.28,
桌子,"I got you man yobro what why do you have a curvedmonitor vertical dude it kind of lookslike a fun house mirror it's likeslamming into the bottom of your deskyou got to raise that up a bit dude butyo we got the iPhone though quick FlexNew Gen Xbox got a plant wrapped aroundyour desk full boxing it, nah dude noway we got deodorant on the desk you'regoing to be mid gaming session applyingdeodorant, Victor I I think someone uh ate yourdesk I have no idea who did it it wasn'tme, but someone took a bite out of yourdesk this can't be real, okay we got the airpodson the desk, but wegot the PlayStation got the TV up herewith no reflection of you at all you'rea vampire too is that what I'munderstanding you're a vampire withoutsocks at least he has some air sanitizeron his desk, I I like this this is cleanbro his name is fortnite kid with afortnite profile picture and his deskhas fortnite open with a fortnite llamaa fortnite chicken a fortnite Lego set afortnite boar he might be a fortnite kidyo me too though me too this is fire, yourtrash can's overflowing we got likewater bottles like dude your desk itselfisn't actually that bad, yo we we got to downgrade the PCa little bit and buy a new desk man, gosh we spent like $4,000 on the PCand 10 bucks on the desk holy cow manthat that's crazy, I I don't believe this yo you gotto be honest did you find on theinternet this looks crazy huge deskcrazy looking PC, you have anice setup man yo bro really propped upthe v-bucks cards on his desk to flexthe v-bucks on us crazy looking computerthough that thing is looking like afridge got the LEDs up above curvedmonitor probably like 240 HZ orsomething",Health,0.18,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Immersion,0.22,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Entertainment,0.38,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Order,0.21,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Sociability,0.21,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Aesthetics,0.22,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Self-Expression,0.22,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Safety,0.26,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Efficiency,0.19,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Relaxation,0.19,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Ritual,0.24,
鼠标垫,"cooking with this all right we'repetting the mouse pad, no this is not real this is not yourgaming setup you found this on theinternet dude is that like a SpongeBobmouse pad, I'm just I'm justbeing honest what is this headset too ohman yo bro is mid-match inv valerantsending this picture of his gaming setupwe got the double LED speakers prettybig monitor huge mouse pad 60% keyboardgot the Xbox controller over here PClooks super expensive that's absolutelystacked I just can't believe he'smid-match taking this photo I got torespect, I love love love the mouse padthis looks sick Halo ivb watching youson 5 years plus react or else Nick a30's mods are going to come okay whoawhoa, ohno you guys got to be careful of thereflection man it's catching you in 4kthe fortnite mouse pad though is tough Igot to say I love that reflexing thewatch here Ronaldo chilling W and we'reon the PlayStation",Health,0.18,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Immersion,0.13,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Entertainment,0.28,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Order,0.21,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Sociability,0.14,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Aesthetics,0.06,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Self-Expression,0.11,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Safety,0.17,
